"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"HPO","HP:0033354",11,280,9606,"9606.ENSP00000023064,9606.ENSP00000268124,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000438689","SLC7A9,POLG,ETFB,LMBRD1,ACADM,SURF1,HADHA,G6PD,MMACHC,GLYCTK,ACADVL",2.54e-06,0.00035,"Abnormal urine metabolite level"
"HPO","HP:0003287",8,130,9606,"9606.ENSP00000258975,9606.ENSP00000268124,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000438689","TACO1,POLG,SLC25A20,ETFB,ACADM,SURF1,HADHA,ACADVL",2.8e-06,0.00038,"Abnormality of mitochondrial metabolism"
"HPO","HP:0002715",28,1700,9606,"9606.ENSP00000023064,9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000308725,9606.ENSP00000327025,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000360124,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000451752,9606.ENSP00000468500","SLC7A9,MAPK1,MYH9,NR3C1,SLC4A1,POLG,MMAA,COL6A3,EPB42,GABRB3,RORC,NLRP3,MCCC2,ETFB,SPTA1,ELOVL4,LMBRD1,PGM1,RHAG,SURF1,HADHA,COLQ,G6PD,MMACHC,SLC12A3,ACADVL,SPTB,GFAP",2.99e-06,4e-04,"Abnormality of the immune system"
"HPO","HP:0001723",4,13,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,SPTB",3.45e-06,0.00044,"Restrictive cardiomyopathy"
"HPO","HP:0002094",12,350,9606,"9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000343273,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689","POLG,MMAA,KLHL7,ETFB,ACADM,PGM1,SURF1,HADHA,COLQ,MMACHC,SLC12A3,ACADVL",3.4e-06,0.00044,"Dyspnea"
"HPO","HP:0004446",4,13,9606,"9606.ENSP00000262418,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000451752","SLC4A1,SPTA1,RHAG,SPTB",3.45e-06,0.00044,"Stomatocytosis"
"HPO","HP:0012337",17,708,9606,"9606.ENSP00000215832,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000451752","MAPK1,TACO1,SLC4A1,MLYCD,POLG,MMAA,NLRP3,MCCC2,ETFB,SPTA1,LMBRD1,ACADM,SURF1,HADHA,MMACHC,SLC12A3,SPTB",3.39e-06,0.00044,"Abnormal homeostasis"
"HPO","HP:0000980",8,135,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000308725,9606.ENSP00000312029,9606.ENSP00000343273,9606.ENSP00000357129,9606.ENSP00000377192,9606.ENSP00000451752","SLC4A1,EPB42,GABRB3,UCP2,KLHL7,SPTA1,G6PD,SPTB",3.66e-06,0.00045,"Pallor"
"HPO","HP:0002098",9,183,9606,"9606.ENSP00000281317,9606.ENSP00000343273,9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689","MMAA,KLHL7,ETFB,SURF1,HADHA,COLQ,MMACHC,SLC12A3,ACADVL",3.82e-06,0.00047,"Respiratory distress"
"HPO","HP:0003546",7,96,9606,"9606.ENSP00000268124,9606.ENSP00000309092,9606.ENSP00000324105,9606.ENSP00000346173,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023","POLG,GMPPB,ENO3,ETFB,PGM1,SURF1,HADHA",4.2e-06,0.00051,"Exercise intolerance"
"HPO","HP:0025548",4,14,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,SPTB",4.42e-06,0.00053,"Increased mean corpuscular hemoglobin concentration"
"HPO","HP:0002017",12,367,9606,"9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000468500","MLYCD,MCCC1,POLG,MMAA,NLRP3,MCCC2,ETFB,ACADM,HADHA,SLC12A3,ACADVL,GFAP",5.43e-06,0.00064,"Nausea and vomiting"
"HPO","HP:0033107",6,65,9606,"9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000359609,9606.ENSP00000383840,9606.ENSP00000389175","MCCC1,MMAA,MCCC2,LMBRD1,MMACHC,GLYCTK",5.93e-06,0.00069,"Abnormal circulating proteinogenic amino acid concentration"
"HPO","HP:0011446",33,2298,9606,"9606.ENSP00000215832,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000367064,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000468500","MAPK1,TACO1,SLC4A1,MLYCD,MCCC1,CPT1A,POLG,MMAA,COL6A3,GABRB3,GMPPB,MADD,UCP2,SLC25A20,FSCN2,NLRP3,KLHL7,MCCC2,KCNQ5,ETFB,ELOVL4,LMBRD1,ACADM,SURF1,CUBN,HADHA,COLQ,MMACHC,GLYCTK,SLC12A3,ACADVL,DMXL2,GFAP",6.05e-06,7e-04,"Abnormality of higher mental function"
"HPO","HP:0000708",29,1891,9606,"9606.ENSP00000215832,9606.ENSP00000231509,9606.ENSP00000258975,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000290039,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000317790,9606.ENSP00000326305,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000362727,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000441858,9606.ENSP00000445306,9606.ENSP00000468500","MAPK1,NR3C1,TACO1,MCCC1,CPT1A,POLG,CACHD1,COL6A3,GABRB3,GMPPB,MADD,UCP2,SPTBN5,SLC25A20,FSCN2,NLRP3,KLHL7,MCCC2,KCNQ5,ETFB,SURF1,DENND1A,HADHA,COLQ,MMACHC,SLC12A3,DMXL2,ATP1A1,GFAP",7.61e-06,0.00086,"Behavioral abnormality"
"HPO","HP:0000951",29,1892,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000327025,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000451752,9606.ENSP00000468500","MAPK1,MYH9,NR3C1,SLC4A1,COL6A3,EPB42,GABRB3,MADD,UCP2,SLC25A20,RORC,FSCN2,NLRP3,KLHL7,MCCC2,ETFB,SPTA1,ELOVL4,LMBRD1,RHAG,SURF1,HADHA,GPNMB,G6PD,MMACHC,SLC12A3,ACADVL,SPTB,GFAP",7.68e-06,0.00086,"Abnormality of the skin"
"HPO","HP:0011442",27,1687,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000308725,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000441858,9606.ENSP00000451752,9606.ENSP00000468500","TACO1,SLC4A1,MCCC1,CPT1A,POLG,MMAA,COL6A3,EPB42,GABRB3,GMPPB,MADD,MCCC2,KCNQ5,SPTA1,ELOVL4,LMBRD1,ACADM,SURF1,HADHA,COLQ,CPT1C,MMACHC,GLYCTK,SLC12A3,DMXL2,SPTB,GFAP",7.89e-06,0.00087,"Abnormal central motor function"
"HPO","HP:0002013",10,259,9606,"9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689","MLYCD,MCCC1,POLG,MMAA,MCCC2,ETFB,ACADM,HADHA,SLC12A3,ACADVL",8.55e-06,0.00093,"Vomiting"
"HPO","HP:0001252",25,1506,9606,"9606.ENSP00000215832,9606.ENSP00000258975,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000468500","MAPK1,TACO1,MLYCD,MCCC1,CPT1A,POLG,MMAA,COL6A3,GABRB3,GMPPB,MADD,SLC25A20,MCCC2,KCNQ5,ETFB,LMBRD1,ACADM,SURF1,HADHA,COLQ,MMACHC,GLYCTK,ACADVL,DMXL2,GFAP",9.94e-06,0.001,"Hypotonia"
"HPO","HP:0003119",9,206,9606,"9606.ENSP00000265641,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","CPT1A,UCP2,SLC25A20,ETFB,LMBRD1,ACADM,HADHA,MMACHC,ACADVL",9.55e-06,0.001,"Abnormal circulating lipid concentration"
"HPO","HP:0001290",19,957,9606,"9606.ENSP00000215832,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840","MAPK1,MLYCD,MCCC1,CPT1A,POLG,MMAA,COL6A3,GABRB3,GMPPB,MADD,SLC25A20,MCCC2,KCNQ5,LMBRD1,ACADM,SURF1,HADHA,COLQ,MMACHC",1.26e-05,0.0013,"Generalized hypotonia"
"HPO","HP:0002605",4,19,9606,"9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000438689","ETFB,SURF1,HADHA,ACADVL",1.25e-05,0.0013,"Hepatic necrosis"
"HPO","HP:0100724",4,19,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,SPTB",1.25e-05,0.0013,"Hypercoagulability"
"HPO","HP:0001978",4,20,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,SPTB",1.49e-05,0.0015,"Extramedullary hematopoiesis"
"HPO","HP:0002045",5,45,9606,"9606.ENSP00000326305,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689,9606.ENSP00000468500","SLC25A20,HADHA,MMACHC,ACADVL,GFAP",1.6e-05,0.0016,"Hypothermia"
"HPO","HP:0003808",27,1773,9606,"9606.ENSP00000215832,9606.ENSP00000258975,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000376303,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000468500","MAPK1,TACO1,MLYCD,MCCC1,CPT1A,POLG,MMAA,COL6A3,GABRB3,GMPPB,MADD,SLC25A20,MCCC2,KCNQ5,ETFB,ELOVL4,LMBRD1,ACADM,SURF1,HADHA,COLQ,CPT1C,MMACHC,GLYCTK,ACADVL,DMXL2,GFAP",1.92e-05,0.0018,"Abnormal muscle tone"
"HPO","HP:0012649",19,984,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000262418,9606.ENSP00000268124,9606.ENSP00000300215,9606.ENSP00000327025,9606.ENSP00000337383,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000451752","MAPK1,MYH9,NR3C1,SLC4A1,POLG,EPB42,RORC,NLRP3,MCCC2,ETFB,SPTA1,LMBRD1,PGM1,SURF1,HADHA,MMACHC,SLC12A3,ACADVL,SPTB",1.84e-05,0.0018,"Increased inflammatory response"
"HPO","HP:0040126",4,21,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000367064,9606.ENSP00000383840","MMAA,LMBRD1,CUBN,MMACHC",1.77e-05,0.0018,"Abnormal vitamin B12 level"
"HPO","HP:0001404",3,6,9606,"9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000438689","SURF1,HADHA,ACADVL",2.04e-05,0.0019,"Hepatocellular necrosis"
"HPO","HP:0002597",26,1673,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000262178,9606.ENSP00000262418,9606.ENSP00000265594,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000322898,9606.ENSP00000327025,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000373298,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000451752","MAPK1,MYH9,NR3C1,VIPR2,SLC4A1,MCCC1,COL6A3,EPB42,GMPPB,MADD,EBF1,RORC,FSCN2,NLRP3,KLHL7,MCCC2,SPTA1,ELOVL4,LMBRD1,RHAG,SURF1,COLQ,G6PD,MMACHC,SLC12A3,SPTB",2e-05,0.0019,"Abnormality of the vasculature"
"HPO","HP:0011900",4,22,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,SPTB",2.08e-05,0.0019,"Hypofibrinogenemia"
"HPO","HP:0002093",14,578,9606,"9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000295550,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000438689,9606.ENSP00000468500","MLYCD,MCCC1,POLG,COL6A3,GMPPB,MADD,SLC25A20,MCCC2,ETFB,SURF1,HADHA,COLQ,ACADVL,GFAP",2.41e-05,0.0022,"Respiratory insufficiency"
"HPO","HP:0002910",9,233,9606,"9606.ENSP00000216181,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000438689","MYH9,CPT1A,POLG,SLC25A20,ETFB,ACADM,PGM1,HADHA,ACADVL",2.45e-05,0.0022,"Elevated hepatic transaminase"
"HPO","HP:0002919",4,23,9606,"9606.ENSP00000265594,9606.ENSP00000281317,9606.ENSP00000343657,9606.ENSP00000383840","MCCC1,MMAA,MCCC2,MMACHC",2.43e-05,0.0022,"Ketonuria"
"HPO","HP:0003145",3,7,9606,"9606.ENSP00000281317,9606.ENSP00000359609,9606.ENSP00000383840","MMAA,LMBRD1,MMACHC",2.9e-05,0.0026,"Decreased adenosylcobalamin"
"HPO","HP:0040300",3,7,9606,"9606.ENSP00000312029,9606.ENSP00000370023,9606.ENSP00000438689","UCP2,HADHA,ACADVL",2.9e-05,0.0026,"Abnormal circulating free fatty acid concentration"
"HPO","HP:0002904",6,89,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000377192,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,RHAG,G6PD,SPTB",3.18e-05,0.0028,"Hyperbilirubinemia"
"HPO","HP:0001574",31,2269,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000231509,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000327025,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000451752,9606.ENSP00000468500","MAPK1,MYH9,NR3C1,TACO1,SLC4A1,COL6A3,EPB42,GABRB3,MADD,UCP2,SLC25A20,RORC,FSCN2,NLRP3,KLHL7,MCCC2,ETFB,SPTA1,ELOVL4,LMBRD1,RHAG,SURF1,HADHA,GPNMB,G6PD,MMACHC,SLC12A3,ACADVL,DMXL2,SPTB,GFAP",3.33e-05,0.0029,"Abnormality of the integument"
"HPO","HP:0001695",6,90,9606,"9606.ENSP00000265641,9606.ENSP00000326305,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000438689,9606.ENSP00000468500","CPT1A,SLC25A20,PGM1,HADHA,ACADVL,GFAP",3.37e-05,0.0029,"Cardiac arrest"
"HPO","HP:0001507",30,2181,9606,"9606.ENSP00000215832,9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000345055,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000359609,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000389175,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000441858,9606.ENSP00000451752,9606.ENSP00000468500","MAPK1,TACO1,SLC4A1,MLYCD,MCCC1,POLG,MMAA,COL6A3,EPB42,MADD,UCP2,FSCN2,NLRP3,KLHL7,MCCC2,KCNQ5,SPTA1,ELOVL4,LMBRD1,ACADM,PGM1,SURF1,HADHA,MMACHC,GLYCTK,SLC12A3,ACADVL,DMXL2,SPTB,GFAP",4.09e-05,0.0034,"Growth abnormality"
"HPO","HP:0002086",25,1638,9606,"9606.ENSP00000258975,9606.ENSP00000262418,9606.ENSP00000262430,9606.ENSP00000265594,9606.ENSP00000268124,9606.ENSP00000281317,9606.ENSP00000295550,9606.ENSP00000308725,9606.ENSP00000309092,9606.ENSP00000310933,9606.ENSP00000326305,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000343657,9606.ENSP00000346173,9606.ENSP00000358831,9606.ENSP00000359871,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000373298,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000468500","TACO1,SLC4A1,MLYCD,MCCC1,POLG,MMAA,COL6A3,GABRB3,GMPPB,MADD,SLC25A20,NLRP3,KLHL7,MCCC2,ETFB,ELOVL4,ACADM,PGM1,SURF1,HADHA,COLQ,MMACHC,SLC12A3,ACADVL,GFAP",4.01e-05,0.0034,"Abnormality of the respiratory system"
"HPO","HP:0004804",3,8,9606,"9606.ENSP00000262418,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,SPTA1,SPTB",3.97e-05,0.0034,"Congenital hemolytic anemia"
"HPO","HP:0001410",8,193,9606,"9606.ENSP00000216780,9606.ENSP00000265641,9606.ENSP00000268124,9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000359871,9606.ENSP00000361042,9606.ENSP00000370023","PCK2,CPT1A,POLG,SLC25A20,ETFB,ACADM,SURF1,HADHA",4.35e-05,0.0035,"Decreased liver function"
"HPO","HP:0001649",6,94,9606,"9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689","UCP2,SLC25A20,PGM1,HADHA,SLC12A3,ACADVL",4.25e-05,0.0035,"Tachycardia"
"HPO","HP:0003394",7,140,9606,"9606.ENSP00000268124,9606.ENSP00000309092,9606.ENSP00000359871,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000445306","POLG,GMPPB,ACADM,HADHA,SLC12A3,ACADVL,ATP1A1",4.28e-05,0.0035,"Muscle spasm"
"HPO","HP:0005943",4,27,9606,"9606.ENSP00000326305,9606.ENSP00000346173,9606.ENSP00000370023,9606.ENSP00000438689","SLC25A20,ETFB,HADHA,ACADVL",4.26e-05,0.0035,"Respiratory arrest"
"HPO","HP:0011121",25,1649,9606,"9606.ENSP00000215832,9606.ENSP00000216181,9606.ENSP00000262418,9606.ENSP00000295550,9606.ENSP00000300215,9606.ENSP00000308725,9606.ENSP00000310933,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000334665,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000346173,9606.ENSP00000357129,9606.ENSP00000358831,9606.ENSP00000360217,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000371420,9606.ENSP00000377192,9606.ENSP00000383840,9606.ENSP00000402152,9606.ENSP00000438689,9606.ENSP00000451752,9606.ENSP00000468500","MAPK1,MYH9,SLC4A1,COL6A3,EPB42,GABRB3,MADD,UCP2,SLC25A20,FSCN2,NLRP3,KLHL7,ETFB,SPTA1,ELOVL4,RHAG,SURF1,HADHA,GPNMB,G6PD,MMACHC,SLC12A3,ACADVL,SPTB,GFAP",4.47e-05,0.0035,"Abnormality of skin morphology"
"HPO","HP:0001644",7,144,9606,"9606.ENSP00000262430,9606.ENSP00000268124,9606.ENSP00000360124,9606.ENSP00000361042,9606.ENSP00000370023,9606.ENSP00000383840,9606.ENSP00000438689","MLYCD,POLG,PGM1,SURF1,HADHA,MMACHC,ACADVL",5.08e-05,0.004,"Dilated cardiomyopathy"
"HPO","HP:0001046",3,9,9606,"9606.ENSP00000262418,9606.ENSP00000360217,9606.ENSP00000451752","SLC4A1,RHAG,SPTB",5.27e-05,0.0041,"Intermittent jaundice"
"HPO","HP:0003219",3,9,9606,"9606.ENSP00000268124,9606.ENSP00000346173,9606.ENSP00000361042","POLG,ETFB,SURF1",5.27e-05,0.0041,"Ethylmalonic aciduria"
"HPO","HP:0004445",3,9,9606,"9606.ENSP00000262418,9606.ENSP00000357129,9606.ENSP00000451752","SLC4A1,SPTA1,SPTB",5.27e-05,0.0041,"Elliptocytosis"
"HPO","EFO:0004458",11,395,9606,"9606.ENSP00000262430,9606.ENSP00000290039,9606.ENSP00000310933,9606.ENSP00000322898,9606.ENSP00000330696,9606.ENSP00000337383,9606.ENSP00000343273,9606.ENSP00000351214,9606.ENSP00000384370,9606.ENSP00000385675,9606.ENSP00000441858","MLYCD,CACHD1,MADD,EBF1,P2RX7,NLRP3,KLHL7,TOMM7,STEAP1B,IL6,DMXL2",5.66e-05,0.0043,"C-reactive protein measurement"
"HPO","HP:0001878",6,102,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000357129,9606.ENSP00000360217,9606.ENSP00000377192,9606.ENSP00000451752","SLC4A1,EPB42,SPTA1,RHAG,G6PD,SPTB",6.54e-05,0.0049,"Hemolytic anemia"
"HPO","HP:0004308",7,150,9606,"9606.ENSP00000268124,9606.ENSP00000312029,9606.ENSP00000326305,9606.ENSP00000360124,9606.ENSP00000370023,9606.ENSP00000402152,9606.ENSP00000438689","POLG,UCP2,SLC25A20,PGM1,HADHA,SLC12A3,ACADVL",6.5e-05,0.0049,"Ventricular arrhythmia"
"HPO","HP:0000988",6,103,9606,"9606.ENSP00000262418,9606.ENSP00000300215,9606.ENSP00000337383,9606.ENSP00000357129,9606.ENSP00000359609,9606.ENSP00000451752","SLC4A1,EPB42,NLRP3,SPTA1,LMBRD1,SPTB",6.89e-05,0.0051,"Skin rash"
